Path,Startpoint,Endpoint,Slack_ps,Slack_ns
979,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][16]/D",-75,-0.075
980,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][23]/D",-75,-0.075
981,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][22]/D",-75,-0.075
982,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][21]/D",-75,-0.075
983,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][20]/D",-75,-0.075
984,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][19]/D",-75,-0.075
985,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][18]/D",-75,-0.075
986,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][17]/D",-75,-0.075
987,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][16]/D",-75,-0.075
988,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][23]/D",-75,-0.075
989,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][22]/D",-75,-0.075
990,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][21]/D",-75,-0.075
991,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][20]/D",-75,-0.075
992,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][19]/D",-75,-0.075
993,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][18]/D",-75,-0.075
994,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][17]/D",-75,-0.075
995,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][16]/D",-75,-0.075
996,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][0]/D",-74,-0.074
997,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][0]/D",-74,-0.074
998,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][27]/D",-73,-0.073
999,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][26]/D",-73,-0.073
1000,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][25]/D",-73,-0.073
1001,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][27]/D",-73,-0.073
1002,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][26]/D",-73,-0.073
1003,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][25]/D",-73,-0.073
1004,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][27]/D",-73,-0.073
1005,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][26]/D",-73,-0.073
1006,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][25]/D",-73,-0.073
1007,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][27]/D",-73,-0.073
1008,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][26]/D",-73,-0.073
1009,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][25]/D",-73,-0.073
1010,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][31]/D",-73,-0.073
1011,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][30]/D",-73,-0.073
1012,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][31]/D",-73,-0.073
1013,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][30]/D",-73,-0.073
1014,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][31]/D",-73,-0.073
1015,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][30]/D",-73,-0.073
1016,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][31]/D",-73,-0.073
1017,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][30]/D",-73,-0.073
1018,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/halt_marker_insert_r_reg/SE",-70,-0.070
1019,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[3]/D",-67,-0.067
1020,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_pc_id_reg[1]/D",-66,-0.066
1021,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[18]/D",-65,-0.065
1022,"mmu_instance_u_ptw_lat_base_ppn_reg[4]/CP","pte_wrapper_instance_u_pte_memory/data_out_reg[9]/D",-64,-0.064
1023,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[31]/D",-64,-0.064
1024,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][9]/D",-62,-0.062
1025,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][9]/D",-62,-0.062
1026,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][9]/D",-62,-0.062
1027,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][9]/D",-62,-0.062
1028,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][4]/D",-60,-0.060
1029,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][4]/D",-60,-0.060
1030,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][4]/D",-60,-0.060
1031,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_set_valid_ex_o_reg/D",-59,-0.059
1032,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_pc_id_reg[3]/D",-58,-0.058
1033,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_pc_id_reg[2]/D",-58,-0.058
1034,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_pc_id_reg[0]/D",-58,-0.058
1035,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs1_data_ex_reg[0]/D",-56,-0.056
1036,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][4]/D",-52,-0.052
1037,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[4]/D",-47,-0.047
1038,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_trace_core_it_delta_addr_o_reg[14]/D",-47,-0.047
1039,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_interrupt_valid_ex_o_reg/D",-46,-0.046
1040,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][24]/D",-43,-0.043
1041,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][24]/D",-43,-0.043
1042,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][24]/D",-43,-0.043
1043,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][24]/D",-43,-0.043
1044,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","basic_isa_instance/u_mem_wb_load_data_out_reg[4]/D",-42,-0.042
1045,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","basic_isa_instance/u_mem_wb_load_data_out_reg[3]/D",-42,-0.042
1046,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","basic_isa_instance/u_mem_wb_load_data_out_reg[2]/D",-42,-0.042
1047,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][29]/D",-41,-0.041
1048,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][29]/D",-41,-0.041
1049,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][29]/D",-41,-0.041
1050,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][29]/D",-41,-0.041
1051,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][7]/D",-41,-0.041
1052,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][7]/D",-41,-0.041
1053,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][7]/D",-41,-0.041
1054,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","axi2apb_instance/slave_rresp_reg[1]/D",-36,-0.036
1055,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[7][1][13]/D",-35,-0.035
1056,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[7][0][13]/D",-35,-0.035
1057,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[6][1][13]/D",-35,-0.035
1058,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[6][0][13]/D",-35,-0.035
1059,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[5][1][13]/D",-35,-0.035
1060,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[5][0][13]/D",-35,-0.035
1061,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[4][1][13]/D",-35,-0.035
1062,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[4][0][13]/D",-35,-0.035
1063,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[3][1][13]/D",-35,-0.035
1064,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[3][0][13]/D",-35,-0.035
1065,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[2][1][13]/D",-35,-0.035
1066,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[2][0][13]/D",-35,-0.035
1067,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[1][1][13]/D",-35,-0.035
1068,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[1][0][13]/D",-35,-0.035
1069,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[0][1][13]/D",-35,-0.035
1070,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[0][0][13]/D",-35,-0.035
1071,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","basic_isa_instance/u_mem_wb_load_data_out_reg[5]/D",-34,-0.034
1072,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][7]/D",-33,-0.033
1073,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","reg_inst_addr_decode_error_reg/D",-33,-0.033
1074,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][3]/D",-32,-0.032
1075,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][5]/D",-32,-0.032
1076,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][3]/D",-32,-0.032
1077,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][5]/D",-32,-0.032
1078,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_btb_U_WRITE_dp1_next_state_reg[1]/D",-31,-0.031
1079,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][1]/D",-31,-0.031
1080,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_btb_U_WRITE_dp0_next_state_reg[1]/D",-30,-0.030
1081,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[15][10]/D",-29,-0.029
1082,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[14][10]/D",-29,-0.029
1083,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[13][10]/D",-29,-0.029
1084,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[12][10]/D",-29,-0.029
1085,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[11][10]/D",-29,-0.029
1086,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[10][10]/D",-29,-0.029
1087,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[9][10]/D",-29,-0.029
1088,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[8][10]/D",-29,-0.029
1089,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[7][10]/D",-29,-0.029
1090,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[6][10]/D",-29,-0.029
1091,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[5][10]/D",-29,-0.029
1092,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[4][10]/D",-29,-0.029
1093,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[3][10]/D",-29,-0.029
1094,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[2][10]/D",-29,-0.029
1095,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[1][10]/D",-29,-0.029
1096,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[0][10]/D",-29,-0.029
1097,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[15][11]/D",-28,-0.028
1098,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[14][11]/D",-28,-0.028
1099,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[13][11]/D",-28,-0.028
1100,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[12][11]/D",-28,-0.028
1101,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[11][11]/D",-28,-0.028
1102,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[10][11]/D",-28,-0.028
1103,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[9][11]/D",-28,-0.028
1104,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[8][11]/D",-28,-0.028
1105,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[7][11]/D",-28,-0.028
1106,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[6][11]/D",-28,-0.028
1107,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[5][11]/D",-28,-0.028
1108,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[4][11]/D",-28,-0.028
1109,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[3][11]/D",-28,-0.028
1110,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[2][11]/D",-28,-0.028
1111,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[1][11]/D",-28,-0.028
1112,"basic_isa_instance/u_halt_fsm_state_reg[0]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[0][11]/D",-28,-0.028
1113,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[15][9]/D",-25,-0.025
1114,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[15][7]/D",-25,-0.025
1115,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[14][9]/D",-25,-0.025
1116,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[14][7]/D",-25,-0.025
1117,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[13][9]/D",-25,-0.025
1118,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[13][7]/D",-25,-0.025
1119,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[12][9]/D",-25,-0.025
1120,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[12][7]/D",-25,-0.025
1121,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[11][9]/D",-25,-0.025
1122,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[11][7]/D",-25,-0.025
1123,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[10][9]/D",-25,-0.025
1124,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[10][7]/D",-25,-0.025
1125,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[9][9]/D",-25,-0.025
1126,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[9][7]/D",-25,-0.025
1127,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[8][9]/D",-25,-0.025
1128,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[8][7]/D",-25,-0.025
1129,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[7][9]/D",-25,-0.025
1130,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[7][7]/D",-25,-0.025
1131,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[6][9]/D",-25,-0.025
1132,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[6][7]/D",-25,-0.025
1133,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[5][9]/D",-25,-0.025
1134,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[5][7]/D",-25,-0.025
1135,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[4][9]/D",-25,-0.025
1136,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[4][7]/D",-25,-0.025
1137,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[3][9]/D",-25,-0.025
1138,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[3][7]/D",-25,-0.025
1139,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[2][9]/D",-25,-0.025
1140,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[2][7]/D",-25,-0.025
1141,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[1][9]/D",-25,-0.025
1142,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[1][7]/D",-25,-0.025
1143,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[0][9]/D",-25,-0.025
1144,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/mem_reg[0][7]/D",-25,-0.025
1145,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][5]/D",-24,-0.024
1146,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][5]/D",-24,-0.024
